  242        2.399470        8.052590        1.794940        4.191830
  243        2.399790        8.053120        1.795080        4.192000
  244        2.399800        8.053180        1.795010        4.192130
  245        2.399440        8.052970        1.795190        4.192300
  246        2.399160        8.052940        1.795830        4.192360
  247        2.399120        8.052990        1.796750        4.192520
  248        2.398900        8.053230        1.797540        4.193350
  249        2.398600        8.053330        1.798230        4.194590
  250        2.398860        8.053250        1.799080        4.195750
  251        2.399800        8.053080        1.800050        4.196910
  252        2.400990        8.052770        1.801370        4.197920
  253        2.401860        8.052640        1.803100        4.198960
  254        2.402270        8.052510        1.805020        4.200080
  255        2.402690        8.052420        1.807160        4.201240
  256        2.403520        8.052480        1.809280        4.202620
  257        2.404460        8.052500        1.811450        4.203970
  258        2.405270        8.052210        1.813880        4.205050
  259        2.406220        8.051840        1.816030        4.205980
  260        2.407110        8.051850        1.817690        4.206970
  261        2.407400        8.052070        1.819210        4.208090
  262        2.407500        8.052190        1.820820        4.209310
  263        2.407510        8.052250        1.822120        4.210380
  264        2.407430        8.052250        1.823070        4.211370
  265        2.407800        8.051960        1.824230        4.212630
  266        2.408530        8.051420        1.825650        4.214170
  267        2.409500        8.051030        1.827180        4.215700
  268        2.410370        8.051080        1.828600        4.216960
  269        2.410920        8.051160        1.829520        4.218190
  270        2.411730        8.051020        1.829780        4.219840
  271        2.412840        8.050760        1.829990        4.222020
  272        2.413960        8.050290        1.830420        4.224310
  273        2.414750        8.049500        1.830510        4.226400
  274        2.415260        8.048650        1.830240        4.228520
  275        2.415650        8.047950        1.829830        4.230800
  276        2.415600        8.047240        1.829160        4.232730
  277        2.415570        8.046510        1.828240        4.234470
  278        2.416130        8.045810        1.827440        4.236300
  279        2.417200        8.045120        1.826590        4.237910
  280        2.418240        8.044490        1.825640        4.239520
  281        2.418920        8.044100        1.824920        4.241360
  282        2.419570        8.043890        1.824330        4.243400
  283        2.420070        8.043740        1.823650        4.245180
  284        2.420650        8.043820        1.822940        4.246580
  285        2.421450        8.043970        1.822230        4.247900
  286        2.421820        8.043980        1.821310        4.249080
  287        2.421810        8.044070        1.820470        4.249940
  288        2.421620        8.044120        1.819560        4.250530
  289        2.421270        8.043950        1.818350        4.251050
  290        2.420730        8.043490        1.817190        4.251600
  291        2.419760        8.042730        1.816370        4.252350
  292        2.418670        8.042060        1.815660        4.253280
  293        2.417610        8.041630        1.815080        4.254130
  294        2.416150        8.041210        1.814480        4.254870
  295        2.414840        8.041120        1.813680        4.255510
  296        2.414010        8.041280        1.812940        4.255920
  297        2.413440        8.041190        1.812190        4.256190
  298        2.412980        8.041310        1.811700        4.256630
  299        2.412140        8.041900        1.811480        4.257270
  300        2.411340        8.042610        1.811300        4.257660
  301        2.410880        8.043180        1.810970        4.257870
  302        2.410750        8.043360        1.810630        4.258120
  303        2.410660        8.043400        1.810340        4.258040
  304        2.410290        8.043110        1.809800        4.257480
  305        2.409610        8.042280        1.809420        4.256960
  306        2.408770        8.041250        1.809890        4.256550
  307        2.407940        8.040240        1.810780        4.255950
  308        2.406870        8.039610        1.811080        4.255130
  309        2.405540        8.039360        1.810950        4.254520
  310        2.403900        8.039250        1.810960        4.254220
  311        2.402140        8.039300        1.810930        4.253990
  312        2.400160        8.039200        1.810610        4.253660
  313        2.398090        8.038790        1.810660        4.253070
  314        2.396250        8.038430        1.811270        4.252580
  315        2.394300        8.038200        1.811770        4.252240
  316        2.392450        8.038020        1.811900        4.251860
  317        2.390800        8.037630        1.811880        4.251220
  318        2.389530        8.037340        1.811700        4.250390
  319        2.388460        8.037460        1.811260        4.249260
  320        2.387320        8.037410        1.810730        4.248040
  321        2.386170        8.036980        1.810040        4.246870
  322        2.384970        8.036540        1.809100        4.245650
  323        2.383690        8.036310        1.808180        4.244650
  324        2.382320        8.035870        1.807300        4.243630
  325        2.381310        8.034740        1.806580        4.242200
  326        2.380680        8.033410        1.806520        4.240840
  327        2.380090        8.032590        1.806860        4.240010
  328        2.379290        8.031970        1.807110        4.239260
  329        2.378030        8.031460        1.807480        4.238580
  330        2.376570        8.031430        1.807920        4.238110
  331        2.375100        8.031500        1.808270        4.237800
  332        2.373490        8.031500        1.808990        4.237490
  333        2.371890        8.031410        1.810270        4.236950
  334        2.370240        8.031190        1.812020        4.236250
  335        2.368380        8.030700        1.813860        4.235580
  336        2.366730        8.029710        1.815460        4.234830
  337        2.365310        8.028970        1.817040        4.233900
  338        2.364100        8.028780        1.818610        4.232960
  339        2.363060        8.028910        1.819800        4.231990
  340        2.362110        8.029350        1.820660        4.230750
  341        2.361320        8.030060        1.821520        4.229350
  342        2.360440        8.031020        1.822510        4.227900
  343        2.359410        8.032130        1.824040        4.226400
  344        2.358680        8.033310        1.825970        4.225170
  345        2.357990        8.034410        1.828220        4.224360
  346        2.357140        8.035560        1.830740        4.223670
  347        2.356660        8.036690        1.832940        4.222690
  348        2.356610        8.037910        1.834460        4.221490
  349        2.356810        8.039270        1.835420        4.220540
  350        2.357070        8.040530        1.836200        4.219800
  351        2.357150        8.041820        1.837060        4.218560
  352        2.357160        8.043270        1.837700        4.216890
  353        2.357350        8.044610        1.837570        4.215400
  354        2.357250        8.045570        1.836850        4.214070
  355        2.356840        8.046130        1.835840        4.212970
  356        2.356640        8.046470        1.834950        4.211770
  357        2.356620        8.046990        1.834470        4.210340
  358        2.356460        8.047960        1.833890        4.209140
  359        2.355810        8.049110        1.833530        4.208500
  360        2.354920        8.049940        1.833500        4.208270
  361        2.354300        8.050470        1.833440        4.208150
  362        2.353660        8.050790        1.833110        4.207970
  363        2.352550        8.050390        1.832470        4.207490
  364        2.351190        8.049810        1.831950        4.207100
  365        2.350190        8.049830        1.831810        4.206870
  366        2.349630        8.050190        1.832170        4.206820
  367        2.349010        8.050500        1.832810        4.206890
  368        2.348370        8.050690        1.833590        4.206450
  369        2.347990        8.051000        1.834420        4.205360
  370        2.347880        8.051370        1.835060        4.203950
  371        2.347930        8.051400        1.835860        4.202970
  372        2.348010        8.051110        1.836930        4.202470
  373        2.348180        8.050920        1.837980        4.201680
  374        2.348650        8.050850        1.839190        4.200750
  375        2.349460        8.050430        1.840570        4.200140
  376        2.350100        8.049850        1.841910        4.199430
  377        2.350340        8.049440        1.843100        4.198110
  378        2.350290        8.049380        1.844080        4.196290
  379        2.350260        8.049790        1.844920        4.194420
  380        2.350420        8.050620        1.845530        4.192870
  381        2.350460        8.051530        1.846170        4.191220
  382        2.349990        8.052180        1.846850        4.189130
  383        2.349420        8.052820        1.847510        4.186930
  384        2.349040        8.053470        1.847980        4.185130
  385        2.348610        8.054600        1.848000        4.183520
  386        2.348430        8.056360        1.847970        4.181900
  387        2.348460        8.058070        1.848140        4.180170
  388        2.348310        8.059810        1.848240        4.178250
  389        2.347650        8.061830        1.848020        4.176370
  390        2.346620        8.063960        1.847840        4.174980
  391        2.345290        8.065730        1.847770        4.173670
  392        2.343640        8.066930        1.847670        4.171860
  393        2.341860        8.067830        1.847600        4.169850
  394        2.339810        8.068370        1.847630        4.167670
  395        2.337530        8.068540        1.847780        4.165320
  396        2.335160        8.068370        1.847800        4.162860
  397        2.332720        8.068020        1.847420        4.160760
  398        2.330490        8.067960        1.846770        4.159000
  399        2.328490        8.068060        1.846250        4.157270
  400        2.326530        8.067800        1.846140        4.155540
  401        2.324620        8.067440        1.846100        4.153670
  402        2.322970        8.066990        1.845900        4.152120
  403        2.321470        8.066620        1.845720        4.150830
  404        2.319810        8.066490        1.845240        4.149510
  405        2.318070        8.066250        1.844420        4.148140
  406        2.316600        8.065940        1.843370        4.146550
  407        2.315350        8.065360        1.842580        4.145030
  408        2.314290        8.064430        1.842120        4.143690
  409        2.313750        8.063440        1.841530        4.142090
  410        2.313380        8.063040        1.841030        4.140470
  411        2.312940        8.062870        1.840730        4.138910
  412        2.312630        8.062400        1.840700        4.136950
  413        2.312240        8.061970        1.841130        4.134830
  414        2.311730        8.061640        1.841740        4.133160
  415        2.311240        8.061280        1.842350        4.131710
  416        2.310920        8.061010        1.843100        4.130340
  417        2.310480        8.060920        1.843620        4.129360
  418        2.309780        8.060840        1.844040        4.128560
  419        2.309300        8.060960        1.844940        4.127740
  420        2.309050        8.061270        1.846290        4.126770
  421        2.308560        8.061560        1.847810        4.125400
  422        2.308070        8.061900        1.849220        4.124130
  423        2.308060        8.062210        1.850930        4.122890
  424        2.308450        8.062590        1.852780        4.121490
  425        2.309170        8.063170        1.854340        4.120190
  426        2.310270        8.063590        1.855490        4.118880
  427        2.311590        8.063580        1.856130        4.117520
  428        2.312560        8.063250        1.856290        4.116070
  429        2.313310        8.062790        1.856290        4.114370
  430        2.314150        8.062090        1.856550        4.112500
  431        2.314940        8.060970        1.856930        4.110640
  432        2.315590        8.059700        1.857180        4.108600
  433        2.316230        8.058970        1.857000        4.106780
  434        2.317260        8.058620        1.856480        4.105280
  435        2.318750        8.058100        1.855950        4.103700
  436        2.319890        8.057590        1.855480        4.102080
  437        2.320720        8.057140        1.854910        4.100390
  438        2.321700        8.056530        1.854210        4.098530
  439        2.322650        8.055860        1.853430        4.096320
  440        2.323720        8.055620        1.852300        4.094020
  441        2.324940        8.056040        1.850750        4.091810
  442        2.326490        8.056700        1.849180        4.089890
  443        2.328200        8.057310        1.847870        4.088670
  444        2.329620        8.057850        1.846960        4.087800
  445        2.330580        8.058430        1.846550        4.086830
  446        2.330940        8.058920        1.846280        4.086160
  447        2.330880        8.059050        1.845950        4.085980
  448        2.330350        8.059060        1.845480        4.085980
  449        2.329500        8.059050        1.844790        4.086080
  450        2.328610        8.058860        1.844010        4.086010
  451        2.327550        8.058720        1.843250        4.085870
  452        2.326550        8.058890        1.842520        4.085790
  453        2.325460        8.059180        1.841930        4.085730
  454        2.324320        8.059620        1.841380        4.086220
